,Date,S&P,S&P Earnings,S&P SPS,S&P Margins,Actual Earnings Growth
1396,2005-05-11,1171.11,68.35,771.01,0.08864995265949857,23.04230423042304
1397,2005-05-12,1159.36,68.29,770.92,0.0885824728895346,15.082574991573994
1398,2005-05-13,1154.05,68.27,770.92,0.0885565298604265,15.048870913380497
1399,2005-05-16,1165.69,68.15,770.8,0.08841463414634147,14.92411467116359
1400,2005-05-17,1173.8,68.2,770.89,0.08846917199600463,14.91154170176916
1401,2005-05-18,1185.56,68.2,770.89,0.08846917199600463,14.930906639703402
1402,2005-05-19,1191.08,68.19,770.89,0.08845619997665036,14.972180070814357
1403,2005-05-20,1189.28,68.19,770.89,0.08845619997665036,14.972180070814357
1404,2005-05-23,1193.86,68.19,770.89,0.08845619997665036,14.991568296795954
1405,2005-05-24,1194.07,68.18,770.77,0.08845699754790665,14.935940660822666
1406,2005-05-25,1190.01,68.19,770.73,0.08847456307656378,14.952798381658795
1407,2005-05-26,1197.63,68.19,770.74,0.08847341515945714,14.952798381658795
1408,2005-05-27,1198.78,68.17,771.59,0.08835003045658964,14.919082939986517
1409,2005-05-30,,68.17,771.59,0.08835003045658964,14.938458944528744
1410,2005-05-31,1191.5,68.17,769.45,0.0885957502111898,14.938458944528744
1411,2005-06-01,1202.27,68.16,769.45,0.08858275391513418,14.960364311013663
1412,2005-06-02,1204.29,68.14,769.45,0.08855676132302294,14.926631809748692
1413,2005-06-03,1196.02,68.14,769.47,0.08855445956307588,14.887877255100324
1414,2005-06-06,1197.51,68.14,769.84,0.08851189857632755,14.887877255100324
1415,2005-06-07,1197.26,68.11,771.45,0.08828828828828829,14.837295565671882
1416,2005-06-08,1194.67,68.14,775.41,0.08787609135812023,14.791105121293802
1417,2005-06-09,1200.93,68.14,775.46,0.08787042529595336,14.829794405123021
1418,2005-06-10,1198.11,68.14,775.46,0.08787042529595336,14.829794405123021
1419,2005-06-13,1200.82,68.14,775.46,0.08787042529595336,14.810446503791063
1420,2005-06-14,1203.91,68.14,775.46,0.08787042529595336,14.810446503791063
1421,2005-06-15,1206.58,68.14,775.46,0.08787042529595336,14.810446503791063
1422,2005-06-16,1210.96,68.14,775.45,0.08787155844993229,14.810446503791063
1423,2005-06-17,1216.96,68.14,775.45,0.08787155844993229,14.887877255100324
1424,2005-06-20,1216.1,68.14,775.45,0.08787155844993229,14.887877255100324
1425,2005-06-21,1213.61,68.14,775.46,0.08787042529595336,14.868509777478089
1426,2005-06-22,1213.88,68.14,775.46,0.08787042529595336,14.868509777478089
1427,2005-06-23,1200.73,68.14,775.46,0.08787042529595336,14.868509777478089
1428,2005-06-24,1191.57,68.14,775.46,0.08787042529595336,14.868509777478089
1429,2005-06-27,1190.69,68.14,775.46,0.08787042529595336,14.868509777478089
1430,2005-06-28,1201.57,68.41,775.71,0.08819017416302484,15.323668240053934
1431,2005-06-29,1199.85,68.41,775.71,0.08819017416302484,15.323668240053934
1432,2005-06-30,1191.33,68.4,775.68,0.08818069306930694,15.345699831365955
1433,2005-07-01,1194.44,68.32,774.35,0.08822883708917155,15.210792580101185
1434,2005-07-04,,68.32,774.35,0.08822883708917155,15.210792580101185
1435,2005-07-05,1204.99,68.32,774.35,0.08822883708917155,15.210792580101185
1436,2005-07-06,1194.94,68.32,774.03,0.08826531271397749,15.210792580101185
1437,2005-07-07,1197.87,68.32,774.03,0.08826531271397749,15.210792580101185
1438,2005-07-08,1211.86,68.32,774.03,0.08826531271397749,15.210792580101185
1439,2005-07-11,1219.44,68.32,774.03,0.08826531271397749,15.210792580101185
1440,2005-07-12,1222.21,68.32,774.03,0.08826531271397749,15.210792580101185
1441,2005-07-13,1223.29,68.32,774.03,0.08826531271397749,15.210792580101185
1442,2005-07-14,1226.5,68.32,774.03,0.08826531271397749,15.210792580101185
1443,2005-07-15,1227.92,68.32,774.03,0.08826531271397749,15.210792580101185
1444,2005-07-18,1221.13,68.32,774.03,0.08826531271397749,15.210792580101185
1445,2005-07-19,1229.35,68.32,774.03,0.08826531271397749,15.210792580101185
1446,2005-07-20,1235.2,68.32,774.03,0.08826531271397749,15.210792580101185
1447,2005-07-21,1227.04,68.32,774.03,0.08826531271397749,15.210792580101185
1448,2005-07-22,1233.68,68.32,774.03,0.08826531271397749,15.210792580101185
1449,2005-07-25,1229.03,68.32,774.03,0.08826531271397749,15.210792580101185
1450,2005-07-26,1231.16,68.32,774.03,0.08826531271397749,15.210792580101185
1451,2005-07-27,1236.79,68.32,774.03,0.08826531271397749,15.210792580101185
1452,2005-07-28,1243.72,68.32,774.03,0.08826531271397749,15.210792580101185
1453,2005-07-29,1234.18,68.32,774.03,0.08826531271397749,15.210792580101185
1454,2005-08-01,1235.35,68.32,776.79,0.08795169865729476,15.210792580101185
1455,2005-08-02,1244.12,68.32,776.79,0.08795169865729476,15.210792580101185
1456,2005-08-03,1245.05,68.32,776.79,0.08795169865729476,15.210792580101185
1457,2005-08-04,1235.86,71.55,787.81,0.09082139094451708,20.657672849915688
1458,2005-08-05,1226.42,70.68,789.99,0.08946948695553109,19.19055649241148
1459,2005-08-08,1223.13,70.82,789.36,0.08971825276173101,19.426644182124786
1460,2005-08-09,1231.38,71.1,788.8,0.0901369168356998,19.89881956155144
1461,2005-08-10,1229.13,71.11,788.01,0.0902399715739648,19.915682967959537
1462,2005-08-11,1237.81,71.08,787.97,0.09020647994212977,14.79328165374676
1463,2005-08-12,1230.39,71.08,787.96,0.0902076247525255,14.79328165374676
1464,2005-08-15,1233.87,71.07,787.96,0.09019493375298238,14.758598417568214
1465,2005-08-16,1219.34,71.11,788.11,0.09022852139929705,14.76759199483537
1466,2005-08-17,1220.24,71.1,788.11,0.09021583281521614,14.751452550032273
1467,2005-08-18,1219.02,71.1,788.12,0.09021468811856062,14.807040206684952
1468,2005-08-19,1219.71,71.1,788.11,0.09021583281521614,14.807040206684952
1469,2005-08-22,1221.73,71.09,788.11,0.09020314423113525,14.79089294364606
1470,2005-08-23,1217.57,71.1,788.11,0.09021583281521614,14.769975786924917
1471,2005-08-24,1209.59,71.1,788.1,0.09021697754092119,14.769975786924917
1472,2005-08-25,1212.4,71.09,788.1,0.0902042887958381,14.75383373688459
1473,2005-08-26,1205.1,71.08,788.09,0.09019274448349807,14.737691686844222
1474,2005-08-29,1212.28,71.08,788.09,0.09019274448349807,14.700661610456667
1475,2005-08-30,1208.41,71.07,788.85,0.09009317360714963,14.684524770050022
1476,2005-08-31,1220.33,70.97,788.71,0.08998237628532667,14.523156365983535
1477,2005-09-01,1221.59,70.93,789.08,0.08988949155979116,14.458609004356958
1478,2005-09-02,1218.02,70.93,788.69,0.08993394109219086,14.495560936238917
1479,2005-09-05,,70.93,788.69,0.08993394109219086,14.495560936238917
1480,2005-09-06,1233.39,70.93,792.67,0.08948238232808106,14.182227945911151
1481,2005-09-07,1236.36,70.95,792.68,0.08950648433163447,14.251207729468597
1482,2005-09-08,1231.67,70.93,792.66,0.08948351121540132,14.219001610305959
1483,2005-09-09,1241.48,70.93,792.65,0.08948464013120547,14.219001610305959
1484,2005-09-12,1240.56,70.93,792.61,0.08948915607928237,14.219001610305959
1485,2005-09-13,1231.2,70.86,792.64,0.08939745660072669,14.10628019323672
1486,2005-09-14,1227.16,70.81,792.65,0.0893332492272756,14.025764895330116
1487,2005-09-15,1227.73,70.81,792.65,0.0893332492272756,14.117647058823547
1488,2005-09-16,1237.91,70.81,792.65,0.0893332492272756,14.117647058823547
1489,2005-09-19,1231.02,70.81,792.65,0.0893332492272756,14.117647058823547
1490,2005-09-20,1221.35,70.81,792.65,0.0893332492272756,14.080876429837286
1491,2005-09-21,1210.2,70.82,792.65,0.08934586513593641,14.096987272434337
1492,2005-09-22,1214.62,70.82,792.65,0.08934586513593641,14.096987272434337
1493,2005-09-23,1215.29,70.82,792.65,0.08934586513593641,14.096987272434337
1494,2005-09-26,1215.63,70.82,792.65,0.08934586513593641,14.096987272434337
1495,2005-09-27,1215.66,70.82,792.68,0.08934248372609375,14.096987272434337
1496,2005-09-28,1216.89,70.82,792.69,0.08934135664635606,14.096987272434337
1497,2005-09-29,1227.68,70.82,792.69,0.08934135664635606,14.096987272434337
1498,2005-09-30,1228.81,70.77,793.02,0.08924112884920934,14.126753749395249
1499,2005-10-03,1226.7,70.8,793.22,0.08925644840019162,14.175133043057574
1500,2005-10-04,1214.47,70.8,793.22,0.08925644840019162,14.175133043057574
1501,2005-10-05,1196.39,70.8,793.22,0.08925644840019162,14.175133043057574
1502,2005-10-06,1191.49,70.81,793.26,0.08926455386632379,14.19125947427835
1503,2005-10-07,1195.9,70.81,793.26,0.08926455386632379,14.19125947427835
1504,2005-10-10,1187.33,70.81,793.25,0.08926567916797984,14.19125947427835
1505,2005-10-11,1184.87,70.81,793.26,0.08926455386632379,14.19125947427835
1506,2005-10-12,1177.68,70.81,793.26,0.08926455386632379,14.19125947427835
1507,2005-10-13,1176.84,70.81,793.26,0.08926455386632379,14.19125947427835
1508,2005-10-14,1186.57,70.81,793.26,0.08926455386632379,14.19125947427835
1509,2005-10-17,1190.1,70.81,793.26,0.08926455386632379,14.19125947427835
1510,2005-10-18,1178.14,70.81,793.26,0.08926455386632379,14.19125947427835
1511,2005-10-19,1195.76,70.81,793.26,0.08926455386632379,14.19125947427835
1512,2005-10-20,1177.8,70.81,793.25,0.08926567916797984,14.19125947427835
1513,2005-10-21,1179.59,70.81,793.25,0.08926567916797984,14.19125947427835
1514,2005-10-24,1199.38,70.81,793.26,0.08926455386632379,14.19125947427835
1515,2005-10-25,1196.54,70.81,793.26,0.08926455386632379,14.172847468558537
1516,2005-10-26,1191.38,70.84,793.26,0.0893023724882132,14.221218961625294
1517,2005-10-27,1178.9,70.84,793.25,0.08930349826662465,14.221218961625294
1518,2005-10-28,1198.41,70.84,793.25,0.08930349826662465,14.221218961625294
1519,2005-10-31,1207.01,70.84,793.25,0.08930349826662465,14.221218961625294
1520,2005-11-01,1202.76,70.84,796.22,0.08897038506945316,14.221218961625294
1521,2005-11-02,1214.76,70.84,796.22,0.08897038506945316,14.239638767940654
1522,2005-11-03,1219.94,74.17,811.39,0.09141103538372423,19.609740364457352
1523,2005-11-04,1220.14,74.18,811.79,0.09137831212505698,19.625866795678128
1524,2005-11-07,1222.81,74.26,811.76,0.09148024046516212,19.754878245444285
1525,2005-11-08,1218.59,74.13,812.5,0.09123692307692308,19.54523463957425
1526,2005-11-09,1220.65,74.08,812.18,0.09121130783816396,19.464602483470415
1527,2005-11-10,1230.96,74.06,812.22,0.09118219201694122,16.53815892997641
1528,2005-11-11,1234.71,74.06,812.24,0.09117994681374963,16.611557235081097
1529,2005-11-14,1233.76,74.04,812.19,0.0911609352491412,16.671919319256222
1530,2005-11-15,1229.01,73.98,812.17,0.09108930396345594,16.48559282002835
1531,2005-11-16,1231.21,74.04,812.0,0.09118226600985223,16.56171284634762
1532,2005-11-17,1242.8,74.09,811.99,0.09124496607101074,16.622068314182272
1533,2005-11-18,1248.27,74.09,812.02,0.09124159503460506,16.622068314182272
1534,2005-11-21,1254.85,74.09,812.03,0.09124047141115477,16.622068314182272
1535,2005-11-22,1261.23,74.1,812.12,0.0912426734965276,16.656171284634745
1536,2005-11-23,1265.61,74.1,812.12,0.0912426734965276,16.656171284634745
1537,2005-11-24,,74.1,812.12,0.0912426734965276,16.656171284634745
1538,2005-11-25,1268.25,74.1,812.12,0.0912426734965276,16.656171284634745
1539,2005-11-28,1257.46,74.1,812.12,0.0912426734965276,16.619452313503302
1540,2005-11-29,1257.48,74.1,812.07,0.09124829140345043,16.619452313503302
1541,2005-11-30,1249.48,74.13,812.07,0.09128523403154899,16.68503069416023
1542,2005-12-01,1264.67,74.12,812.49,0.09122573816293124,16.669290099165757
1543,2005-12-02,1265.08,74.12,812.49,0.09122573816293124,16.706030546370656
1544,2005-12-05,1262.09,74.12,812.49,0.09122573816293124,16.706030546370656
1545,2005-12-06,1263.7,74.1,812.48,0.09120224497833791,16.67453944260746
1546,2005-12-07,1257.37,74.1,812.48,0.09120224497833791,16.67453944260746
1547,2005-12-08,1255.84,74.08,812.48,0.09117762898779047,16.679792093243016
1548,2005-12-09,1259.37,74.08,812.28,0.09120007879056483,16.698172652804043
1549,2005-12-12,1260.43,74.08,812.28,0.09120007879056483,16.716559004253973
1550,2005-12-13,1267.43,74.08,812.38,0.09118885250744725,16.716559004253973
1551,2005-12-14,1272.74,74.08,812.38,0.09118885250744725,16.716559004253973
1552,2005-12-15,1270.94,74.08,812.38,0.09118885250744725,16.716559004253973
1553,2005-12-16,1267.32,74.08,812.38,0.09118885250744725,16.716559004253973
1554,2005-12-19,1259.92,73.96,812.38,0.0910411383835151,16.490785950543383
1555,2005-12-20,1259.62,73.96,812.38,0.0910411383835151,16.490785950543383
1556,2005-12-21,1262.8,73.96,812.38,0.0910411383835151,16.490785950543383
1557,2005-12-22,1268.12,73.96,812.38,0.0910411383835151,16.490785950543383
1558,2005-12-23,1268.66,73.96,812.38,0.0910411383835151,16.490785950543383
1559,2005-12-26,,73.96,812.38,0.0910411383835151,16.490785950543383
1560,2005-12-27,1256.54,73.96,812.38,0.0910411383835151,16.490785950543383
1561,2005-12-28,1258.17,73.96,812.38,0.0910411383835151,16.490785950543383
1562,2005-12-29,1254.42,73.96,812.38,0.0910411383835151,16.490785950543383
1563,2005-12-30,1248.29,73.96,812.31,0.09104898376235673,16.490785950543383
1564,2006-01-02,,73.99,812.41,0.09107470365948228,16.501338371909924
1565,2006-01-03,1268.8,73.99,812.41,0.09107470365948228,16.501338371909924
1566,2006-01-04,1273.46,73.99,812.4,0.09107582471688823,16.501338371909924
1567,2006-01-05,1273.48,73.99,812.4,0.09107582471688823,16.501338371909924
1568,2006-01-06,1285.45,73.99,812.4,0.09107582471688823,16.501338371909924
1569,2006-01-09,1290.15,73.99,812.39,0.09107694580189317,16.501338371909924
1570,2006-01-10,1289.69,73.99,812.39,0.09107694580189317,16.501338371909924
1571,2006-01-11,1294.18,73.99,812.39,0.09107694580189317,16.501338371909924
1572,2006-01-12,1286.06,73.99,812.39,0.09107694580189317,16.501338371909924
1573,2006-01-13,1287.61,73.99,812.39,0.09107694580189317,16.501338371909924
1574,2006-01-16,,73.99,812.39,0.09107694580189317,16.501338371909924
1575,2006-01-17,1282.93,73.98,812.29,0.09107584729591649,16.48559282002835
1576,2006-01-18,1277.93,73.98,812.3,0.09107472608642128,16.48559282002835
1577,2006-01-19,1285.04,73.99,812.39,0.09107694580189317,17.239740136269987
1578,2006-01-20,1261.48,73.99,812.39,0.09107694580189317,17.239740136269987
1579,2006-01-23,1263.83,73.99,812.39,0.09107694580189317,17.239740136269987
1580,2006-01-24,1266.86,73.99,812.39,0.09107694580189317,17.239740136269987
1581,2006-01-25,1264.68,73.99,812.39,0.09107694580189317,17.239740136269987
1582,2006-01-26,1273.83,73.99,812.41,0.09107470365948228,17.239740136269987
1583,2006-01-27,1283.72,73.99,812.41,0.09107470365948228,17.239740136269987
1584,2006-01-30,1285.2,73.99,812.41,0.09107470365948228,17.239740136269987
1585,2006-01-31,1280.09,73.99,812.41,0.09107470365948228,17.239740136269987
1586,2006-02-01,1282.46,73.99,817.52,0.09050543105979059,17.239740136269987
1587,2006-02-02,1270.84,73.99,814.65,0.09082428036580126,17.239740136269987
1588,2006-02-03,1264.03,73.99,814.65,0.09082428036580126,17.239740136269987
1589,2006-02-06,1265.02,73.99,814.65,0.09082428036580126,17.239740136269987
1590,2006-02-07,1254.78,73.99,812.52,0.0910623738492591,17.239740136269987
1591,2006-02-08,1265.65,73.99,812.52,0.0910623738492591,17.239740136269987
1592,2006-02-09,1263.78,80.3,824.76,0.09736165672438042,27.238155601331005
1593,2006-02-10,1266.99,80.27,825.67,0.09721801688325844,27.190619553161135
1594,2006-02-13,1262.86,80.28,825.8,0.09721482199079681,27.206464902551097
1595,2006-02-14,1275.53,80.05,825.8,0.09693630418987649,19.907130017974815
1596,2006-02-15,1280.0,80.09,825.97,0.09696478080317687,19.91316065279234
1597,2006-02-16,1289.38,80.06,826.41,0.09687685289384204,19.796498578482712
1598,2006-02-17,1287.24,80.06,826.28,0.09689209468945152,19.796498578482712
1599,2006-02-20,,80.06,826.28,0.09689209468945152,19.796498578482712
1600,2006-02-21,1283.03,80.05,825.44,0.09697858112037215,19.763614602034707
1601,2006-02-22,1292.67,79.96,824.74,0.09695176661735819,19.59317977864192
1602,2006-02-23,1287.79,79.73,823.68,0.09679729992229993,19.320562705776734
1603,2006-02-24,1289.43,79.72,823.93,0.09675579236100154,19.32345457266875
1604,2006-02-27,1294.12,79.59,823.86,0.09660621950331368,19.396939693969408
1605,2006-02-28,1280.66,79.59,824.31,0.09655348109327802,19.039784624588705
1606,2006-03-01,1291.24,77.33,824.31,0.09381179410658612,15.659587197128321
1607,2006-03-02,1289.14,77.3,824.31,0.09377540003154153,15.614717319772664
1608,2006-03-03,1287.23,77.3,824.31,0.09377540003154153,15.614717319772664
1609,2006-03-06,1278.26,77.3,824.31,0.09377540003154153,15.614717319772664
1610,2006-03-07,1275.88,77.31,824.13,0.09380801572567435,15.612382234185729
1611,2006-03-08,1278.47,77.28,824.22,0.09376137439033268,15.567519066846103
1612,2006-03-09,1272.23,77.27,824.13,0.09375947969373763,16.951717874981085
1613,2006-03-10,1281.58,77.27,824.12,0.09376061738581759,16.934019370460042
1614,2006-03-13,1284.13,77.28,824.13,0.09377161370172182,16.94915254237288
1615,2006-03-14,1297.48,77.28,824.13,0.09377161370172182,16.75479679709926
1616,2006-03-15,1303.02,77.28,823.69,0.09382170476757032,20.844409695074283
1617,2006-03-16,1305.33,77.16,824.03,0.093637367571569,20.656763096168863
1618,2006-03-17,1307.25,77.16,824.03,0.093637367571569,20.656763096168863
1619,2006-03-20,1305.08,77.16,824.03,0.093637367571569,20.656763096168863
1620,2006-03-21,1297.23,77.16,824.03,0.093637367571569,20.656763096168863
1621,2006-03-22,1305.04,77.07,823.91,0.09354177033899333,20.51602814698983
1622,2006-03-23,1301.67,77.07,823.9,0.0935429056924384,20.497185741088163
1623,2006-03-24,1302.95,77.07,823.9,0.0935429056924384,20.497185741088163
1624,2006-03-27,1301.61,77.07,823.9,0.0935429056924384,20.497185741088163
1625,2006-03-28,1293.22,77.07,823.89,0.09354404107344426,20.497185741088163
1626,2006-03-29,1302.89,76.99,823.73,0.09346509171694607,20.372107567229513
1627,2006-03-30,1300.25,77.01,823.73,0.09348937151736614,20.818951992469415
1628,2006-03-31,1294.83,77.01,823.73,0.09348937151736614,20.818951992469415
1629,2006-04-03,1297.81,77.0,823.56,0.0934965272718442,20.803263256981474
1630,2006-04-04,1305.94,77.01,823.69,0.0934939115443917,20.818951992469415
1631,2006-04-05,1311.56,77.01,823.69,0.0934939115443917,20.818951992469415
1632,2006-04-06,1309.04,77.01,823.69,0.0934939115443917,20.818951992469415
1633,2006-04-07,1295.5,77.01,823.69,0.0934939115443917,20.818951992469415
1634,2006-04-10,1296.61,77.01,823.68,0.09349504662004664,20.818951992469415
1635,2006-04-11,1286.58,77.01,823.68,0.09349504662004664,20.818951992469415
1636,2006-04-12,1288.13,77.01,823.68,0.09349504662004664,20.818951992469415
1637,2006-04-13,1289.12,77.01,823.68,0.09349504662004664,20.818951992469415
1638,2006-04-14,,77.01,823.68,0.09349504662004664,20.818951992469415
